Calf_ID,Diet,Sampling_date,Antibiotic_bef_aft,Ruminococcaceae UCG-005,Lachnospiraceae,Bacteroides,Blautia,Alloprevotella,Muribaculaceae uncultured bacterium,Rikenellaceae RC9 Gut group,Clostridium sensu stricto 1,Romboutsia,Prevotella 2,Eubacterium coprostanoligenes group,Christensenellaceae R 7 group,Ruminococcaceae UCG-014,Fusobacterium,Uncultured Porphyromonadaceae bacterium,Faecalibacterium,Mollicutes RF39,Ruminococcaceae UCG-010,Prevotellaceae UCG-003,Lachnospiraceae UCG-010,Ruminococcus gauvreauii group,Bifidobacterium,Tyzzerella 4,Paeniclostridium,Roseburia,Turicibacter,Streptococcus,Mollicutes RF39 uncultured bacterium,Pseudomonas,Ruminococcaceae UCG-013,Sharpea,Akkermansia,Terrisporobacter,Peptococcaceae uncultured,Subdoligranulum,Phascolarctobacterium,Sutterella,Prevotella 9,Ruminiclostridium 9,Prevotellaceae NK3B31 group,Ruminococcaceae,Ruminococcus 1,Olsenella,Odoribacter,Oscillibacter,Ruminococcus torques group,Alistipes,Family XIII AD3011 group,Parabacteroides,Lachnospiraceae NK4A136 group,Prevotellaceae GA6A1 group,Ruminococcaceae uncultured,Desulfovibrio,Erysipelotrichaceae uncultured,Agathobacter,Anaerovibrio,Lachnospiraceae AC2044 group,Holdemanella,Prevotella 1,Ruminococcaceae UCG-002,Peptoclostridium,Succinivibrio,Lachnospiraceae uncultured,Lachnospiraceae NK3A20 group,Clostridioides,Erysipelotrichaceae UCG-003,Ruminococcaceae NK4A214 group,Megamonas,Mollicutes RF39 uncultured rumen bacterium,Uncultured Lachnospiraceae bacterium,Catenibacterium,Clostridiales vadinbb60 group uncultured bacterium,Eubacterium nodatum group,Prevotellaceae uncultured,Muribaculaceae gut metagenome,Treponema 2,Lachnospiraceae GCA 900066575,Anaerostipes,Lachnoclostridium,Faecalitalea,Uncultured Erysipelotrichaceae bacterium,Lachnospiraceae UCG-001,Acetitomaculum,Ruminococcaceae UCG-009,Lactococcus,Lachnospiraceae UCG-004,Fournierella,Coprococcus 3,Peptococcus,Lachnoclostridium 10,Muribaculaceae uncultured organism,Bacteroidales,Intestinimonas,Escherichia-Shigella,Ruminococcus 2,Enterobacteriaceae,Uncultured Bacteroidales bacterium,Dorea,Erysipelotrichaceae UCG-004,Marvinbryantia,Tyzzerella,Candidatus Stoquefichus,Ruminiclostridium 6,Erysipelotrichaceae UCG-002,Megasphaera,Butyricicoccus,Others
250,LA,7/11/2017,aft_Ab,1196,1606,507.0000001,164,479,2510,1029,667,101.0000001,313,386.0000001,266,168,4.000000059,8.999999957,113.0000001,65.00000008,436.9999999,217,96.00000001,14.00000003,2002.999999,37.00000002,60,225,31.99999994,9.999999971,98.00000003,27.00000005,103.9999999,12,9.999999971,18.99999993,77.99999992,4.000000059,78.99999993,72,32.99999996,34.99999999,52.00000006,77.00000008,57.99999997,54.99999993,22.99999999,99.00000005,0,45.99999997,64.00000006,40.00000006,103.9999999,0,15.00000004,3.000000044,16.00000006,0,213,0,8.999999957,293.9999999,0,0,74.00000003,0,0,0,0,4.000000059,0,532.9999999,0,0,69.99999997,24,87.00000005,14.00000003,967,0,0,0,20.99999996,0,10.99999999,77.99999992,25.00000002,17.00000007,46.99999999,0,17.99999991,2.000000029,14.00000003,100.0000001,0,21.99999997,0,53.99999991,5.999999912,2.000000029,19.99999994,65.99999992,37.00000002,0,0,53.00000008,0,0,8.999999957,770.0000001
255,LA,7/11/2017,aft_Ab,2654,3257,520.9999999,834.9999999,711,3919.000001,635,113,286.0000001,140.0000001,848.9999999,1011,233.9999999,10.00000004,365.0000001,89.00000004,89.00000004,230,223,312.9999999,34.00000005,0,10.99999991,13.99999997,96.00000002,30.99999999,17.00000002,68.00000009,30.99999999,223.9999999,56.99999996,235,13.99999997,458.9999999,0,101.9999999,68.99999996,0,0,403.9999999,195.0000001,17.99999989,18.99999999,65.9999999,223,0,44.00000009,73.00000011,135.0000001,56.99999996,0,106.9999999,223.9999999,134,32.00000008,87.99999994,12,27.99999993,170,322.0000001,0,348.0000001,0,0,39.00000007,0,165,0,0,0,0,5.999999887,48.00000001,0,0,44.99999995,27.00000006,0,0,0,0,92.0000001,87.00000008,15.99999993,20.99999995,22.99999991,0,6.999999983,0,0,20.99999995,37.99999997,0,0,61.99999998,0,3.999999925,68.00000009,3.999999925,87.00000008,0,0,0,0,5.999999887,34.00000005,1231
259,LA,7/11/2017,aft_Ab,3598,2492.999999,684.0000001,347.9999999,801.9999999,1511,1306,417,639.0000001,296.0000001,558.0000001,478,310,8.000000009,131.9999999,25.99999992,237,646,474.9999999,78.99999993,24.00000003,0,133.0000001,178.0000001,164.9999999,245.9999999,8.999999957,85.99999999,15.00000007,339,0,39.00000009,61.99999996,146.0000001,0,44.00000005,45,0,72.00000008,102,121.0000001,32.00000003,45.99999994,82.99999993,49.99999995,0,186.0000001,68.00000007,53,61.00000001,0,25.99999992,145.0000001,44.00000005,64.00000007,35.00000009,68.00000007,0,117.0000001,285,0,8.999999957,0,7.00000006,41.99999994,0,85.00000004,0,29.99999993,0,0,229,36.99999999,1.999999897,0,196,0,0,0,45.99999994,54.9999999,29.99999993,16.00000002,65.99999997,8.999999957,0,0,0,0,137.0000001,16.99999997,0,40.99999999,0,52.00000006,0,12.00000001,20.99999997,39.00000009,20.99999997,45.99999994,0,0,0,0,11.00000006,1517
93,ADLIB,16/11/2017,aft_Ab,1807,2219,1419,1170,62.00000007,50.99999993,94.00000006,525,1508,139.0000001,326,655.0000001,340.0000001,179.9999999,199.0000001,67.99999997,599.0000001,45.00000003,162,159.9999999,135.0000001,0,282,369.9999999,33.00000003,435,19.99999999,260.0000001,30.99999994,71.99999997,3.999999998,2.999999952,407,101,245,116,46.99999994,7.999999997,73.00000002,167.0000001,75.99999997,0,43.99999998,73.00000002,27.99999999,131.0000001,6.00000009,85.00000001,21.00000004,66.00000007,497,35.99999999,19.99999999,55.99999998,0,10.99999995,0,143.9999999,7.999999997,0,10.99999995,0,93.00000001,42.99999994,181,138,22.00000008,6.00000009,62.99999993,574.9999999,0,0,13.00000004,15.99999999,23.99999999,0,55.99999998,9.000000043,98.00000005,120,18.99999995,14.99999995,0,45.00000003,69.00000002,26.99999994,62.00000007,35.99999999,50.00000007,0,0,0,58.99999993,0,14.00000009,18.99999995,0,13.00000004,13.00000004,0,19.99999999,19.99999999,0,0,0,0,772.9999999
95,ADLIB,16/11/2017,aft_Ab,3797,2795,1284,865,380,844.9999999,1281,67.99999996,889.0000001,1371,1204,1467,884,19.00000004,26.99999997,270,244.0000001,747.0000001,775.0000001,254.9999999,176.0000001,5.000000027,854.9999999,359.9999999,43.00000011,39.99999992,144.9999999,286.0000001,43.00000011,331.0000001,0,6.999999864,157.0000001,196,12.99999995,84.99999988,107.9999999,92.00000003,121.0000001,34.9999999,116.9999999,3.999999964,23.00000001,160,70.99999986,116.0000001,142,254.9999999,56.00000007,8.99999999,0,248.0000001,43.99999989,172.9999999,0,0,37.00000002,43.99999989,25.99999991,48.00000014,0,0,6.00000009,1046,295.9999999,0,129.0000001,0,133,3.999999964,121.9999999,56.00000007,43.00000011,21.99999994,38.99999986,0,52.00000011,0,61.99999987,408,35.99999996,10.00000005,20.00000011,206,52.99999988,20.00000011,39.99999992,0,115,21.99999994,6.999999864,0,30.99999993,11.00000012,62.99999993,0,0,0,29.99999987,28.00000003,3.999999964,30.99999993,0,0,0,20.99999988,1674
97,ADLIB,16/11/2017,aft_Ab,1076,556,575,222,193,342,210,21.99999999,223,153,213,269,139,55,59.99999998,16,141,114,84.99999999,0,41.00000002,0,58.99999997,63,33.00000002,80.00000002,23,120,0,51.99999998,0,248,18.00000002,44.99999998,0,36.99999998,23,19.99999997,31,12.99999998,45.99999999,19.00000003,11.99999997,11.99999997,44.99999998,0,81.99999996,32.00000001,11.00000003,0,4.999999974,12.99999998,49.00000002,16,0,0,18.00000002,24.00000001,17.00000001,13.99999999,0,0,8.000000002,398,44.99999998,12.99999998,19.00000003,0,11.00000003,47,8.000000002,0,17.00000001,10.00000002,3.999999965,3.000000028,0,0,27.99999997,18.00000002,27.99999997,0,0,19.99999997,19.00000003,0,0,11.00000003,19.99999997,13.99999999,11.99999997,50.00000003,0,6.999999993,0,25.00000001,23,0,2.000000019,0,0,6.999999993,17.00000001,0,0,0,362
100,ADLIB,16/11/2017,aft_Ab,782.9999998,411,1540,221,206,33.99999998,152,9.999999992,153,69.00000002,147,107,84.00000001,479,74.00000002,26.00000003,284,31.00000003,89.99999999,0,67.99999997,0,155,41.00000002,0,52,0,56.99999999,9.000000005,0,0,0,23.99999999,31.00000003,0,23.99999999,73.00000003,0,0,5.999999982,9.000000005,0,0,153,0,0,6.999999969,59.00000003,34.99999997,4.999999996,56.00000001,75.99999999,4.999999996,6.999999969,0,0,0,15.99999997,4.999999996,0,15.99999997,0,24.99999998,12.00000003,14,6.999999969,0,0,0,0,0,0,0,9.999999992,3.000000023,0,0,0,22.00000002,41.00000002,19.99999998,5.999999982,0,0,8.000000019,0,15.99999997,9.999999992,1.999999973,0,0,74.00000002,38.99999998,12.00000003,0,17.00000002,0,0,0,0,0,14.99999999,0,0,0,0,160
111,ADLIB,16/11/2017,aft_Ab,1125,1866,2404,558,337,22.00000005,148,86.99999995,335.0000001,245,260,159,101.9999999,905,150,73.99999995,95.99999999,30.99999996,127,103.0000001,48.00000006,0,416.0000001,79.00000003,22.00000005,82.99999999,24.00000003,172,14,0,13.00000001,0,63.00000005,55.99999999,28.99999998,50.00000004,54.00000001,5.999999943,22.00000005,2.999999972,46.99999994,0,268,94.00000001,19.99999994,24.00000003,15.99999998,46.99999994,41,41,76.00000005,95,0,4.999999953,0,0,0,114,11.00000002,0,44.99999996,0,35.00000006,12.00000002,52.00000002,23.00000004,9.000000044,0,4.999999953,16.99999997,0,0,9.000000044,35.00000006,11.00000002,0,35.00000006,0,0,411,12.00000002,7.000000062,0,0,32.99999995,0,75.00000006,36.00000005,84.99999997,5.999999943,0,0,35.00000006,17.99999996,21.00000006,32.99999995,0,0,27,0,0,23.00000004,0,0,19.99999994,29.99999997,495
266,ADLIB,16/11/2017,aft_Ab,459,374,314,1064,65.00000002,42,60.99999997,183,779,374,207,49,30.00000003,0,127,305,150,3.999999959,45.99999996,32.99999997,168,0,224,84,12.99999999,237,379,14,0,17.99999996,116,0,81.99999997,33.99999998,563,67.99999997,51.00000002,125,30.00000003,60.99999997,80.99999996,0,25.99999997,19.99999999,0,339,0,36.00000001,8.000000013,14,7,38.00000004,16.00000003,24.00000004,0,0,0,123,0,0,0,0,167,19.99999999,37.00000003,126,0,217,0,31.99999996,35,0,10.00000004,11.99999997,3.999999959,0,52.00000004,16.00000003,72.00000002,0,0,0,0,0,47.99999998,43.00000001,43.00000001,0,64.00000001,0,0,0,40.99999998,11.99999997,0,0,0,66.99999996,3.999999959,0,0,0,0,0,70,11.99999997,588
274,ADLIB,16/11/2017,aft_Ab,777,601,382,315,78.00000002,69.00000002,261,39.00000001,278,256,103,64.99999998,214,0,95.99999998,38.00000002,134,57.00000003,126,66.99999997,53.99999999,0,76.99999998,47.00000002,0,85.99999998,0,110,10,6.000000022,0,0,43.99999999,10,7.000000017,21,28.00000002,42.99999999,107,19.00000001,22.99999999,0,0,39.00000001,31.99999999,12.99999999,0,19.00000001,0,0,0,7.000000017,59.00000002,4.999999974,0,0,0,0,0,16.00000002,0,0,50.00000001,6.000000022,27.00000002,0,24.99999998,0,45.99999998,0,31.99999999,7.000000017,19.00000001,0,0,0,0,0,0,4.999999974,0,0,0,27.00000002,3.999999979,0,0,0,17.00000002,3.999999979,0,18.00000001,13.99999998,0,0,18.00000001,0,0,0,0,0,0,0,0,0,0,170
275,ADLIB,16/11/2017,aft_Ab,1486,1944,2155,1309,832.0000001,24.00000008,302.0000001,82,596,993,374.9999999,259.0000001,543.9999999,90.99999993,379.9999999,275.0000001,53.99999998,62.00000007,276.9999999,147,105,7.000000054,95.99999992,141,45.00000005,226.9999999,117.0000001,99.00000002,29.00000006,88.00000002,0,6.000000019,84.00000007,37.99999999,122.9999999,93,166.9999999,298.9999999,148,82,41.99999994,8.999999932,14.99999995,77.00000002,31.99999997,34.00000004,18.00000006,37.99999999,52.99999994,73.00000007,1118,84.99999991,0,20.99999997,0,12.00000004,26.99999999,46.00000008,29.00000006,0,344,0,134.9999999,276.9999999,68.99999993,80.99999997,8.999999932,73.00000007,0,810.0000001,39.00000003,7.000000054,0,55.00000001,40.9999999,6.000000019,50.00000003,25.99999995,51.00000006,14.99999995,14.99999995,4.999999984,0,0,90.99999993,68.00000009,94.00000004,40.00000006,89.00000006,0,0,0,0,6.000000019,28.00000002,95.99999992,0,0,6.000000019,9.999999967,19.00000009,0,0,0,0,45.00000005,729.9999999
92,HA,16/11/2017,aft_Ab,1894,974.9999999,1276,97.99999994,11.00000001,50.99999999,540,198.9999999,462.9999999,0,653.9999999,555,579,12.99999996,9.000000057,9.000000057,359,768.0000001,51.99999996,209,0,0,40.99999996,168,100,111,7.999999939,140,0,344.9999999,1.999999949,114,113,592,0,35.99999994,7.999999939,0,69.99999993,0,119,80.99999994,6.999999965,20.00000006,17.99999997,0,187,97.99999994,17.99999997,12.99999996,0,55.00000003,114.9999999,26.00000005,0,0,21.00000004,0,0,114.9999999,0,1.999999949,0,389,168,0,140,0,6.999999965,0,0,118,72.00000003,0,0,5.000000016,0,0,0,40.99999996,0,9.000000057,0,40.99999996,12.99999996,0,9.000000057,17.99999997,0,82.00000006,0,21.00000004,0,23.99999996,10.00000003,0,162,28.99999998,13.99999993,18.99999995,0,0,0,0,5.000000016,21.00000004,1480
94,HA,16/11/2017,aft_Ab,2373.000001,2246,1446,211.0000001,242.0000001,252,1131,69.00000001,209.9999999,381,668,813,956,0,46.99999998,15.00000006,455,547.0000001,135.0000001,223,191.0000001,0,93.99999996,62.00000004,113.0000001,102,24.99999995,410,15.00000006,276,9.999999894,2212,17.99999998,115.0000001,0,87.99999989,9.999999894,0,167.9999999,53.99999995,158,780,66.00000008,22.00000003,97.0000001,11.99999992,336,82.99999994,140,40.99999991,0,155.0000001,118.9999999,13.99999994,0,0,156.9999999,9.999999894,9.999999894,521,0,0,8.999999991,13.99999994,17.00000008,0,42.99999993,4.000000044,42.99999993,0,0,35.00000006,24.99999995,11.99999992,0,62.00000004,0,0,26.99999997,0,8.000000089,24.99999995,0,106.0000001,17.00000008,0,0,6.000000067,2.000000022,142.0000001,0,2.999999925,0,0,11.99999992,15.00000006,15.00000006,24.99999995,29.9999999,35.99999997,0,0,13.99999994,0,0,0,1858
99,HA,16/11/2017,aft_Ab,2753,1952,3060,314,112.9999999,185.0000001,1072,158.9999999,625.0000001,93.00000003,562.0000001,723.9999999,479,7.000000022,18.99999991,9.999999942,269.9999999,809.9999999,228,237.9999999,107.0000001,2.99999992,79.99999996,219,178.0000001,162.0000001,22.00000004,240.0000001,23.99999999,456.9999999,15.99999999,833.9999999,91.00000008,173,0,46.00000003,12.0000001,0,72.99999993,41.99999992,104.9999999,84.00000006,24.99999996,7.999999996,161.0000001,0,179,126,0,7.000000022,0,127,130.0000001,39.99999998,10.99999992,6.000000049,109,0,0,369,0,0,9.999999942,424,186.0000001,0,165,0,103,0,0,47.99999997,41.99999992,0,8.999999969,6.000000049,0,0,0,13.00000007,0,0,0,91.00000008,9.999999942,0,4.000000103,62.00000002,5.000000076,65.99999991,0,7.999999996,34.9999999,0,7.999999996,8.999999969,197.9999999,18.99999991,0,28.00000009,9.999999942,15.99999999,0,0,0,38.00000003,1392
264,HA,16/11/2017,aft_Ab,2679.999999,1777,1676.000001,334,545,461,671.9999999,23.99999995,281.9999999,30.00000001,454.9999999,339.9999999,632,511.9999999,44.00000001,60.00000003,266.9999999,238.9999999,196.9999999,224.9999999,36.00000008,0,200,60.00000003,24.99999996,16.00000002,41.99999999,202,17.00000003,32.00000004,0,144,49.00000006,123.9999999,0,46.00000003,86,0,27.99999999,5.000000055,26.99999998,0,0,69.99999998,55.99999998,0,166.9999999,130,26.99999998,0,4.000000044,63.00000006,5.000000055,21.00000007,0,0,11.99999997,15.00000001,3.000000033,0,41.99999999,0,9.999999951,393,84.99999998,33.00000005,39.99999996,0,11.99999997,0,0,39.99999996,84.99999998,11.99999997,34.00000006,0,0,0,0,471,113,14,0,103,9.999999951,0,0,7.000000077,21.00000007,0,0,0,0,0,88.00000002,0,44.00000001,41.99999999,58,0,0,27.99999999,0,0,0,19.00000005,965
273,HA,16/11/2017,aft_Ab,3700,3001.000001,1139,1007,705.0000001,642,844.9999999,196.0000001,1050,651,1578,645,733.0000001,16.00000005,356.9999999,128.0000001,35.9999999,455.9999999,523.9999999,455.0000001,192.0000001,5.999999984,921.0000001,729,91.00000014,72.0000001,114,25.00000003,41.00000008,176,10.99999987,13.99999986,288.0000001,62.00000003,121.0000001,79.99999998,148,171.9999999,338.9999999,213,140.9999999,10.99999987,45.99999997,180.0000001,79.99999998,88.99999995,231,213,57.99999994,10.99999987,0,565,44.00000007,512,0,8.999999975,26.00000012,50.00000006,26.99999993,28.00000002,0,0,68.00000001,1201,328.9999999,0,112.0000001,0,11.99999997,0,53.00000005,94.99999993,128.0000001,35.9999999,20.00000014,7.99999988,16.99999986,0,44.00000007,60.99999993,0,38.00000009,8.999999975,149.9999999,47.99999987,0,173,22.00000004,73.99999999,34,53.00000005,93.00000004,23.99999993,13.99999986,78.00000008,0,0,50.99999986,112.9999999,19.00000005,13.00000006,25.00000003,0,0,0,20.99999994,2089
96,LA,16/11/2017,aft_Ab,2997,1525,1129,96.00000006,246.9999999,140.9999999,777.9999999,18.00000005,74.00000003,6.999999956,733.0000001,759.0000001,582,10.99999993,34.99999995,0,247.9999999,644,140.9999999,261,34.99999995,0,93.00000008,58.99999996,125,24.00000002,56.99999998,99.00000004,14.00000008,575.0000001,51.00000001,235,21.00000003,180,0,59.99999996,23.00000002,0,80,56.99999998,293,188,19.00000005,23.00000002,118.9999999,0,180,118.9999999,52.00000001,46.00000004,0,269,8.999999943,36.99999993,0,0,76.00000002,0,28.99999998,123.0000001,0,3.999999975,4.999999969,115.9999999,25.00000001,0,96.00000006,0,156,0,0,135,72.00000005,0,0,0,0,0,0,3.999999975,32.99999996,7.99999995,0,110,18.00000005,0,7.99999995,20.00000004,0,88.99999994,0,118.9999999,43.00000006,0,25.00000001,0,171.9999999,46.00000004,0,0,0,8.999999943,47.00000004,0,0,0,1497
263,LA,16/11/2017,aft_Ab,1696,546,1040,24.99999997,12.00000003,102,488,160,293,0,390,139,386,2.999999955,4.999999995,0,207,904,46.99999999,107,0,0,115,115,17.00000002,79,23.99999995,37,9.99999999,170,149,53.00000001,38.00000002,143,0,27.00000001,0,0,35.99999998,0,191,13.99999996,11.00000001,16,35.99999998,0,176,59.00000002,13.99999996,0,0,70.00000003,0,48.00000001,24.99999997,4.999999995,0,0,2.999999955,48.00000001,0,0,0,0,110,0,51.99999999,0,29.99999997,0,0,262,38.00000002,0,0,0,0,0,0,0,0,0,0,45.99999997,11.00000001,0,0,9.99999999,0,16,0,43.00000002,2.00000004,13.99999996,0,0,268,0,28.00000003,0,13.99999996,0,0,0,0,8.99999997,1185
272,LA,16/11/2017,aft_Ab,3439,3091.999999,988.9999999,200,82.9999999,700,345.0000001,196.0000001,217.0000001,33.00000005,776,919.0000001,670,8.999999899,59.99999995,0,514.0000001,869,118.9999999,214.0000001,79.99999993,2.999999966,33.00000005,47.0000001,401.0000001,60.99999994,55.00000001,173.9999999,31.00000007,569.0000001,11.00000008,224,44.99999991,171.9999999,0,54.00000002,8.999999899,10.0000001,57.99999997,22.99999995,184,79.99999993,16.00000003,18.00000001,168,0,559,135.9999999,31.00000007,69.00000006,0,121.0000001,86.00000007,38.99999998,0,23.99999994,82.9999999,0,16.00000003,110,0,72.00000002,22.99999995,319.9999999,61.99999993,0,147,0,156.9999999,0,0,197.0000001,26.9999999,3.999999955,0,18.00000001,18.00000001,0,0,301.9999999,0,33.00000005,11.00000008,151,19.99999998,0,0,63.99999991,0,110,25.99999992,74,36.00000001,26.9999999,0,0,244,25.99999992,37.99999999,42.99999993,17.00000002,0,21.99999996,0,0,25.99999992,1302
